thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.089,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,0.06,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.073,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.144,0.072,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106,0.072,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.061,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103,0.067,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.538,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.092,0.253,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.085,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.074,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.092,0.079,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.86,2.572,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.073,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.045,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.053,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.58,0.052,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.306,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,0.055,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.396,0.041,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,1.466,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.098,0.046,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112,0.055,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.053,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.301,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.092,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.087,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.09,0.062,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.098,0.549,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.064,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.069,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,0.059,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.174,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.062,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.07,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.061,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.387,0.526,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.072,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.094,0.075,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,1.779,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.074,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.071,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.939,0.46,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111,0.076,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.665,0.077,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.521,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.07,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09,0.072,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,0.05,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106,0.061,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,0.069,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.07,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.075,0.069,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.078,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.058,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111,0.063,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.407,0.054,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.064,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.241,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.051,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.063,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.459,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.395,0.081,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.06,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.25,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.234,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116,0.067,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114,0.058,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.062,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.368,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.056,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.06,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.069,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.936,1.79,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103,0.068,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.069,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112,0.07,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106,0.071,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.897,0.084,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112,0.075,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.069,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.096,0.055,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11,0.343,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.073,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.364,0.063,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.075,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.093,0.057,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112,0.048,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.054,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.032,1.479,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.051,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.054,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.124,0.044,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.767,0.047,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.058,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.051,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.047,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.792,0.059,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111,0.316,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.054,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11,0.047,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.041,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.371,0.049,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106,1.287,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117,0.058,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.097,0.063,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.393,0.064,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.127,0.061,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.101,0.989,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61,0.062,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.099,0.07,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103,0.054,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117,0.056,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.634,0.056,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.054,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.061,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117,0.06,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.138,0.067,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,0.073,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.075,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.125,0.073,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.244,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.115,0.066,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.061,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.783,0.065,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119,0.062,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106,0.044,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112,0.04,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107,0.485,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.127,0.023,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.023,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.095,0.023,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,0.025,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103,0.029,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112,0.029,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,0.024,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11,0.022,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.742,0.023,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114,0.028,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,0.022,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.122,0.019,NaN,NaN,NaN,NaN,NaN,NaN
thr-2-0.8,thr,2-0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.105,0.02,NaN,NaN,NaN,NaN,NaN,NaN
